name	count	percent_male	percent_female
kriss	920	0.5902173913043478	0.4097826086956522
krishil	5	1	0
krishal	5	1	0
krisean	22	1	0
kraig	5917	1	0
kostantinos	240	1	0
kosei	67	1	0
kornelius	46	1	0
kolyn	169	1	0
kolawole	43	1	0
koan	34	1	0
knoxville	5	1	0
kjay	10	1	0
kiser	47	1	0
kinson	10	1	0
kingdon	32	1	0
kinganthony	5	1	0
kilen	22	1	0
kijon	33	1	0
kiegan	138	0.9637681159420289	0.036231884057971016
kiean	5	1	0
khristan	5	1	0
kholten	5	1	0
kholby	10	1	0
khaydin	11	1	0
khamir	26	1	0
khaleem	64	1	0
khadar	57	1	0
kezion	5	1	0
keyth	53	1	0
keyshun	140	1	0
keyshon	338	1	0
keyonta	321	0.6822429906542056	0.3177570093457944
keymonie	5	1	0
keyen	68	1	0
key	156	0.9358974358974359	0.0641025641025641
kerron	224	1	0
kensyn	5	1	0
kenon	401	1	0
kenil	5	1	0
kenichi	269	1	0
kenenna	15	1	0
kenderick	478	1	0
kemarrion	52	1	0
keisuke	148	1	0
keiner	5	1	0
keimon	126	1	0
keimarion	51	1	0
keilin	183	0.2786885245901639	0.7213114754098361
keileb	12	1	0
keevin	586	1	0
kedrian	15	1	0
kebin	84	1	0
keatin	75	1	0
keason	10	1	0
keanthony	181	1	0
kayhan	30	1	0
kass	55	1	0
kasem	58	1	0
karmyne	44	1	0
karm	11	1	0
karion	71	0.9295774647887324	0.07042253521126761
kapena	64	1	0
kaon	5	1	0
kamm	5	1	0
kamerion	49	1	0
kamarious	5	1	0
kamareon	61	1	0
kamare	187	0.9732620320855615	0.026737967914438502
kamali	178	0.5561797752808989	0.4438202247191011
kamakana	17	1	0
kamai	33	1	0
kalieb	199	1	0
kalell	17	1	0
kaisin	5	1	0
kailo	17	1	0
kaido	5	1	0
kahtai	5	1	0
kahner	97	1	0
kahlin	70	0.8428571428571429	0.15714285714285714
kahleil	21	1	0
kahekili	22	1	0
kahden	12	1	0
kager	5	1	0
kaenon	10	1	0
kaceyon	5	1	0
kabren	26	1	0
jyron	162	1	0
juvencio	202	1	0
junxi	10	1	0
junjie	5	1	0
junious	1714	1	0
junhao	10	1	0
jud	602	1	0
jshaun	145	1	0
jrayden	10	1	0
jp	73	1	0
josua	750	1	0
josten	260	1	0
josep	129	1	0
josedaniel	141	1	0
jorrell	149	1	0
jordanny	88	1	0
jonovan	246	1	0
jonnah	39	0.2564102564102564	0.7435897435897436
jonh	155	1	0
jondavid	297	1	0
jonaven	105	1	0
jonavan	228	1	0
jolyon	31	1	0
jolen	47	0.7872340425531915	0.2127659574468085
johnwesley	61	1	0
jodiel	5	1	0
jmichael	65	1	0
jlyn	274	0.40145985401459855	0.5985401459854015
jiyan	12	1	0
jisaiah	41	1	0
jiovany	150	1	0
jioni	5	1	0
jimari	52	1	0
jihoo	10	1	0
jhordan	242	0.6776859504132231	0.32231404958677684
jhan	159	0.9685534591194969	0.031446540880503145
jhamar	10	1	0
jeylan	22	0.7272727272727273	0.2727272727272727
jeudy	28	1	0
jermone	248	1	0
jermar	315	1	0
jerimy	751	1	0
jenry	57	1	0
jemal	884	1	0
jeidan	5	1	0
jecaryous	59	1	0
jebidiah	87	1	0
jazib	12	1	0
jazer	42	1	0
jaytin	29	1	0
jayten	70	1	0
jaysan	5	1	0
jaymis	5	1	0
jaymez	11	1	0
jaylex	10	1	0
jaykon	5	1	0
jayion	88	1	0
jayin	60	1	0
jayesh	67	1	0
jaydiel	26	1	0
jaycek	26	1	0
jaybriel	10	1	0
jaxs	11	1	0
jawuan	661	1	0
jawaan	199	1	0
javione	65	1	0
javel	161	1	0
javed	245	1	0
javaun	285	1	0
javares	219	1	0
javani	86	1	0
javale	30	1	0
jasyiah	27	0.37037037037037035	0.6296296296296297
jastin	214	0.9345794392523364	0.06542056074766354
jassar	10	1	0
jasik	5	1	0
jasan	193	1	0
jarrius	165	1	0
jariell	12	1	0
jaquae	40	0.85	0.15
janzen	73	1	0
janko	5	1	0
janick	5	1	0
jandriel	10	1	0
jandre	34	1	0
jance	77	0.935064935064935	0.06493506493506493
janas	46	0.10869565217391304	0.8913043478260869
janard	163	1	0
jamus	98	1	0
jamorris	162	1	0
jamonie	47	0.8723404255319149	0.1276595744680851
jamias	28	1	0
jamesley	17	1	0
jamesdean	22	1	0
jamele	49	1	0
jamarques	90	1	0
jamarien	161	1	0
jalonni	5	1	0
jalijah	29	1	0
jaleil	70	1	0
jakyle	80	1	0
jakylan	76	1	0
jaks	5	1	0
jakeith	43	1	0
jakavian	11	1	0
jaizon	80	1	0
jaizen	17	1	0
jaivian	73	1	0
jaiseon	10	1	0
jaisean	158	1	0
jaiquan	403	1	0
jaimin	130	1	0
jahon	119	1	0
jahmani	100	1	0
jahlon	109	1	0
jahbari	113	1	0
jaharie	20	1	0
jaguar	51	1	0
jaeshaun	93	1	0
jaell	5	1	0
jaeceion	5	1	0
jadir	35	1	0
jacoub	5	1	0
jacorion	108	1	0
jacobanthony	31	1	0
jacksin	10	1	0
jackhenry	41	1	0
jacione	5	1	0
jaceton	15	1	0
izzaiah	10	1	0
izaia	89	1	0
izah	5	1	0
iseah	148	1	0
inri	86	1	0
imron	5	1	0
illyas	5	1	0
illya	385	0.9194805194805195	0.08051948051948052
ikechi	41	1	0
ibaad	26	1	0
hylan	37	1	0
hudeyfa	5	1	0
hriyaan	5	1	0
hrishikesh	86	1	0
hosam	71	1	0
hongyu	5	1	0
homar	558	1	0
holsten	5	1	0
holder	5	1	0
hirsch	16	1	0
hinton	542	1	0
hinson	5	1	0
hezakiah	60	1	0
hermann	715	1	0
heri	39	1	0
henrie	71	0.28169014084507044	0.7183098591549296
henon	5	1	0
heathcliff	10	1	0
haydar	17	1	0
havier	68	1	0
hastiin	5	1	0
hasib	43	1	0
harutyun	70	1	0
harsimar	5	1	0
harjaap	5	1	0
hardison	5	1	0
harald	736	1	0
hantz	5	1	0
hamidou	42	1	0
haku	10	1	0
hajin	5	1	0
haithem	11	1	0
hael	5	1	0
haaken	29	1	0
gurdit	5	1	0
guled	92	1	0
guage	102	1	0
grigory	5	1	0
grasen	12	1	0
grantlee	5	1	0
goshen	5	1	0
godrick	10	1	0
gobind	10	1	0
glover	1114	0.9955116696588869	0.004488330341113106
giovanne	113	1	0
gionnie	24	1	0
gifford	1446	1	0
gianmichael	17	1	0
gevon	101	1	0
gerimiah	15	1	0
gerhard	2410	1	0
geon	15	1	0
gatlen	5	1	0
garran	11	1	0
gannicus	5	1	0
gaelan	130	1	0
fuzail	5	1	0
frasier	30	1	0
forrester	93	1	0
foday	69	1	0
fenn	17	1	0
fawzan	5	1	0
ezykiel	16	1	0
ewen	95	1	0
eulogio	738	1	0
ethon	262	1	0
essey	25	1	0
esmael	38	1	0
eshton	10	1	0
eshaun	21	1	0
eraclio	59	1	0
equan	164	1	0
enrike	37	1	0
emmeric	5	1	0
emier	5	1	0
emiel	93	1	0
emelio	419	1	0
emar	12	1	0
elyjiah	29	1	0
elyja	17	1	0
elizander	5	1	0
elixander	5	1	0
elisee	19	1	0
eliran	34	1	0
elieser	237	1	0
eliejah	15	1	0
ekambir	5	1	0
ehvan	5	1	0
eelijah	5	1	0
edwynn	18	1	0
edenilson	116	1	0
eddyson	5	1	0
dyshon	102	1	0
dymir	96	1	0
dyllin	146	1	0
dylam	10	1	0
dwuan	22	1	0
dwane	3165	1	0
duval	527	1	0
dut	5	1	0
duston	1159	1	0
duc	410	1	0
dreysen	18	1	0
dredan	35	1	0
drazen	35	1	0
drae	96	1	0
dovi	10	1	0
dontrez	125	1	0
donterius	99	1	0
donjuan	71	1	0
domari	5	1	0
diquan	372	1	0
dimaggio	56	1	0
dilraj	56	1	0
dilon	401	1	0
dillard	3728	1	0
dilann	5	1	0
diedrich	26	1	0
dhiago	5	1	0
dheera	5	1	0
deyvid	13	1	0
devyon	83	1	0
devraj	17	1	0
devanta	224	1	0
deuce	66	1	0
destined	10	1	0
desmen	151	1	0
deran	157	1	0
denys	579	0.26424870466321243	0.7357512953367875
denham	57	1	0
denero	10	1	0
demyan	56	1	0
demontay	202	1	0
demont	522	1	0
demonei	5	1	0
demitris	142	1	0
demitrio	5	1	0
demier	5	1	0
demarquis	430	1	0
demareo	39	1	0
demare	19	1	0
delshawn	307	1	0
deloni	5	1	0
decarlo	614	1	0
deavon	429	0.9324009324009324	0.0675990675990676
deantae	260	1	0
deair	10	1	0
daziel	10	1	0
daymein	87	1	0
davionne	237	0.7130801687763713	0.2869198312236287
davidjames	78	1	0
davaun	137	1	0
daury	17	1	0
daundre	141	1	0
darvens	5	1	0
daran	582	0.9914089347079038	0.00859106529209622
dar	28	1	0
danton	551	1	0
dantavious	160	1	0
danson	28	1	0
danell	1651	0.2337976983646275	0.7662023016353725
damonni	5	1	0
damonii	10	1	0
damonee	10	1	0
damilare	5	1	0
damerius	35	1	0
damaso	269	1	0
damarkis	15	1	0
damarii	20	1	0
damare	113	1	0
dakobe	5	1	0
daiceon	5	1	0
dahani	30	1	0
dagger	5	1	0
dagem	42	1	0
dacoda	642	0.8193146417445483	0.1806853582554517
dacion	18	1	0
cully	239	1	0
crystopher	24	1	0
cruse	25	1	0
crisanto	191	1	0
creedan	5	1	0
cosmas	10	1	0
corron	33	1	0
cormack	16	1	0
corderro	242	1	0
conlon	13	1	0
common	5	1	0
collis	1309	0.9923605805958747	0.007639419404125287
cohutta	5	1	0
cohl	200	1	0
coalson	5	1	0
claytin	45	1	0
chukwuka	59	1	0
christopherjohn	118	1	0
chisum	67	1	0
chayim	88	1	0
chasetin	5	1	0
charvez	92	1	0
charlemagne	22	0.7272727272727273	0.2727272727272727
channin	105	0.5714285714285714	0.42857142857142855
channen	16	1	0
chanden	52	1	0
chakong	16	1	0
chaddrick	333	1	0
cevin	240	1	0
celton	17	1	0
caynen	37	1	0
caydn	75	1	0
caydenn	17	1	0
catch	18	1	0
castyn	5	1	0
casson	57	1	0
carterjames	5	1	0
carr	200	1	0
carlon	1037	0.819672131147541	0.18032786885245902
canek	12	1	0
campion	5	1	0
camarri	5	1	0
calab	354	1	0
cailum	5	1	0
buruk	5	1	0
brysonn	10	1	0
bryndon	197	1	0
brisyn	34	1	0
brinden	97	1	0
brextyn	13	1	0
brevon	96	1	0
breion	182	0.7527472527472527	0.24725274725274726
breez	21	0.47619047619047616	0.5238095238095238
brayston	5	1	0
brayen	121	1	0
brayam	264	1	0
braxdyn	18	1	0
bravyn	5	1	0
braston	5	1	0
branndon	261	1	0
bralon	121	1	0
brailin	11	1	0
brahim	63	1	0
bradlyn	15	1	0
bowin	10	1	0
bonifacio	1518	1	0
bomani	111	1	0
blaz	5	1	0
blaydon	25	1	0
blace	25	1	0
billyjoe	398	1	0
billion	5	1	0
bibek	5	1	0
berkay	49	1	0
berat	28	1	0
bennjamin	10	1	0
benjimin	243	1	0
bejamin	442	1	0
bayard	899	1	0
basit	43	1	0
bartu	5	1	0
bangaly	5	1	0
baha	11	1	0
azzan	64	1	0
azarael	5	1	0
ayzen	11	1	0
ayres	5	1	0
axwell	5	1	0
averill	338	0.6745562130177515	0.3254437869822485
autrey	234	0.9102564102564102	0.08974358974358974
austan	191	1	0
aurin	5	1	0
audel	200	1	0
asten	38	0.7894736842105263	0.21052631578947367
ashaun	124	1	0
ashan	130	1	0
asaya	5	1	0
arshdeep	154	0.8636363636363636	0.13636363636363635
arsene	41	1	0
armonte	191	1	0
arkangel	16	1	0
aristotelis	32	1	0
ariaan	5	1	0
arcangelo	31	1	0
aquinas	5	1	0
antoin	532	1	0
anterrio	111	1	0
anri	5	1	0
anndy	22	1	0
anil	1133	1	0
anikan	10	1	0
aniello	550	1	0
angler	5	1	0
angelou	5	1	0
aneel	15	1	0
andris	210	1	0
andrewjames	129	1	0
amerson	5	1	0
amaurie	153	0.5555555555555556	0.4444444444444444
amaud	29	1	0
amais	5	1	0
alyxzander	10	1	0
alshon	5	1	0
alonza	3316	0.9981905910735827	0.0018094089264173703
allijah	24	1	0
allah	172	0.9069767441860465	0.09302325581395349
alixzander	55	1	0
alhan	10	1	0
alexy	630	0.4507936507936508	0.5492063492063493
aleksi	87	0.6781609195402298	0.3218390804597701
aldyn	89	0.651685393258427	0.34831460674157305
alber	20	1	0
alandis	54	1	0
akiles	38	1	0
akarsh	29	1	0
akaash	123	1	0
ajak	16	1	0
airin	36	0.1388888888888889	0.8611111111111112
airick	21	1	0
aijalon	197	0.5177664974619289	0.48223350253807107
aidian	146	1	0
ahmare	23	1	0
ahijah	72	1	0
aevin	15	1	0
adrial	25	1	0
adren	342	1	0
adreian	21	1	0
addix	5	1	0
adal	311	1	0
acer	30	1	0
abren	11	1	0
abiyah	10	0.5	0.5
abiezer	12	1	0
abhijit	42	1	0
abednego	53	1	0
abdulsalam	20	1	0
abdulmajeed	22	1	0
abdulai	75	1	0
abad	82	1	0
aaser	5	1	0
aarvin	5	1	0
aarohan	16	1	0
aaroh	5	1	0
aariyan	5	1	0
aamer	30	1	0
aadian	5	1	0
zyyon	6	1	0
zyshawn	146	1	0
zylis	14	1	0
zuhayr	144	1	0
zubeyr	11	1	0
zhen	28	1	0
zhamir	68	1	0
zayshawn	41	1	0
zaviyar	21	1	0
zam	11	1	0
zakria	11	1	0
zainaldeen	6	1	0
zahyir	16	1	0
zaen	6	1	0
zaelen	30	1	0
zadien	27	1	0
zadan	27	1	0
yuvansh	6	1	0
yusei	36	1	0
yuda	16	1	0
yohandry	6	1	0
yohance	370	1	0
yissochor	23	1	0
yihan	38	0.3157894736842105	0.6842105263157895
yhael	11	1	0
yaya	35	1	0
yassiel	11	1	0
yaqoob	18	1	0
yanick	95	0.5263157894736842	0.47368421052631576
yandell	143	1	0
yadel	31	1	0
xzavyer	34	1	0
wulfric	17	1	0
wryder	18	1	0
wrett	6	1	0
winfred	10423	0.9663244747193707	0.03367552528062938
vontrell	219	1	0
victorino	348	1	0
venancio	475	1	0
vassilios	23	1	0
varen	32	1	0
uvaldo	611	1	0
urbano	746	1	0
tyronne	1158	1	0
tyrael	6	1	0
tymeir	57	1	0
tylerjames	112	1	0
tyair	30	1	0
tulio	226	1	0
tripper	27	1	0
treysean	75	1	0
tresten	134	1	0
trenden	84	1	0
toure	381	1	0
torstein	6	1	0
tod	7690	1	0
tobiloba	6	1	0
tirrell	772	0.9831606217616581	0.01683937823834197
till	28	1	0
tifeoluwa	6	1	0
thyago	13	1	0
thinh	222	1	0
teyo	46	1	0
terryion	23	1	0
tennison	17	1	0
taycen	16	1	0
tavarion	107	1	0
talus	36	1	0
talis	86	0.872093023255814	0.12790697674418605
takuma	142	1	0
taahir	44	1	0
sylys	16	1	0
surafel	67	1	0
suhanth	6	1	0
sudays	11	1	0
steeler	11	1	0
stallone	6	1	0
srivatsa	32	1	0
srikrishna	37	1	0
srihaas	37	1	0
skip	2018	1	0
siddiq	125	1	0
siddanth	16	1	0
shreyash	35	1	0
shreyaan	16	1	0
shohjahon	6	1	0
sherod	560	1	0
shelden	274	0.9817518248175182	0.01824817518248175
shawntez	119	1	0
shashwat	78	1	0
shammah	45	0.8666666666666667	0.13333333333333333
shamarr	299	0.9832775919732442	0.016722408026755852
sevon	188	0.9680851063829787	0.031914893617021274
sergi	35	1	0
semyon	6	1	0
sem	172	1	0
seanmichael	577	1	0
schaeffer	18	1	0
sayf	58	1	0
sayeed	85	1	0
savyon	85	1	0
saveer	14	1	0
savar	6	1	0
sardor	6	1	0
samit	77	1	0
sahl	11	1	0
safeer	22	1	0
sadrac	98	1	0
sadik	93	1	0
ryelin	34	0.6764705882352942	0.3235294117647059
rutherford	660	1	0
rushi	229	1	0
ruperto	1011	1	0
rownan	6	1	0
rorke	14	1	0
ronaldinho	30	1	0
rohn	388	1	0
rishard	230	1	0
riott	26	1	0
riland	12	1	0
rikardo	17	1	0
rigg	12	1	0
reyad	16	1	0
reshaun	130	1	0
renji	38	1	0
renat	6	1	0
recardo	660	1	0
rease	142	0.5633802816901409	0.43661971830985913
rayel	53	0.11320754716981132	0.8867924528301887
raxton	6	1	0
rameir	11	1	0
rafiel	81	1	0
radly	6	1	0
rachid	50	1	0
quinterius	96	1	0
quavion	185	1	0
pride	76	1	0
prayas	6	1	0
pradyun	78	1	0
piyush	29	1	0
philipe	147	1	0
pele	86	0.5348837209302325	0.46511627906976744
parnell	1466	0.961118690313779	0.038881309686221006
paras	260	1	0
ottavio	73	1	0
osten	144	1	0
ossian	23	1	0
oryon	77	1	0
omi	19	1	0
oluwatosin	282	0.46808510638297873	0.5319148936170213
olawale	92	1	0
obiora	6	1	0
nyron	112	1	0
nyheim	77	1	0
niven	24	1	0
nishal	18	1	0
nikolus	174	1	0
nijay	76	0.5394736842105263	0.4605263157894737
nii	57	1	0
niel	1330	1	0
nicson	6	1	0
neylan	74	0.4189189189189189	0.581081081081081
nevo	17	1	0
nechemia	75	1	0
naymar	6	1	0
naryan	23	1	0
nakye	29	1	0
naithen	70	1	0
nahmir	24	1	0
nahim	42	1	0
nafi	38	1	0
munachi	22	0.5	0.5
mubeen	33	1	0
mosa	11	1	0
morocco	30	1	0
mordcha	26	1	0
mohnish	40	1	0
mohmmed	34	1	0
mikayel	26	1	0
mihit	6	1	0
michaelgabriel	6	1	0
menachemmendel	6	1	0
melih	24	1	0
melech	11	1	0
mehtaab	17	1	0
mcclane	6	1	0
mayhem	6	1	0
maxus	12	1	0
maximum	75	1	0
maximilano	6	1	0
mato	35	1	0
marvins	34	1	0
marson	16	1	0
marquies	438	1	0
marlan	1209	0.9884201819685691	0.011579818031430935
marcon	6	1	0
marbin	153	1	0
manson	751	1	0
mamady	23	1	0
malkiel	23	1	0
malakiah	38	1	0
makih	77	1	0
mahamud	68	1	0
madoxx	23	1	0
maddoc	42	1	0
maclane	128	1	0
mackai	6	1	0
maciel	249	0.20481927710843373	0.7951807228915663
maciej	293	1	0
maccoy	85	1	0
luismario	63	1	0
luisdaniel	56	1	0
livan	233	1	0
life	50	0.66	0.34
liav	12	1	0
lexin	16	1	0
levitt	6	1	0
leum	31	1	0
leonte	231	1	0
leontae	118	1	0
lemmy	11	1	0
ledarius	462	1	0
laython	21	1	0
latrez	36	1	0
latrelle	805	0.2919254658385093	0.7080745341614907
lassana	13	1	0
larence	1097	1	0
lanston	6	1	0
lang	516	0.9883720930232558	0.011627906976744186
lamontez	42	1	0
laking	6	1	0
lakeem	127	1	0
laik	16	1	0
ladarien	121	1	0
ladamian	47	1	0
lachlann	6	1	0
kyzier	6	1	0
kysin	32	1	0
kyrel	90	1	0
kynden	6	1	0
kyier	14	1	0
kushagra	24	1	0
kovu	6	1	0
kobin	47	1	0
knoa	14	1	0
kjell	350	1	0
kiyen	35	1	0
kipper	95	1	0
kingman	6	1	0
kilo	54	1	0
kierce	32	1	0
kielan	88	1	0
kieffer	166	1	0
khyon	25	1	0
khasim	12	1	0
khaos	17	1	0
khamden	13	1	0
khamar	51	1	0
keymani	202	0.38613861386138615	0.6138613861386139
kestyn	6	1	0
kepa	6	1	0
kennyel	6	1	0
kennet	185	1	0
kendo	6	1	0
kenaniah	45	1	0
keltin	79	1	0
kellar	82	1	0
kekai	68	1	0
kebron	58	0.8103448275862069	0.1896551724137931
keaka	40	1	0
kayvin	27	1	0
kaygen	24	0.5	0.5
kayge	12	1	0
kayen	55	0.9090909090909091	0.09090909090909091
kaydrian	17	1	0
kaydian	6	1	0
kaycin	13	1	0
kaulana	138	0.9565217391304348	0.043478260869565216
kartar	6	1	0
karrson	30	1	0
kariem	149	1	0
kardae	16	1	0
kanish	11	1	0
kamyron	46	0.8913043478260869	0.10869565217391304
kalet	18	1	0
kaiicen	6	1	0
kaelub	26	1	0
kaelem	72	1	0
kabel	20	1	0
jyden	109	1	0
jvian	11	1	0
jury	112	0.05357142857142857	0.9464285714285714
junyi	6	1	0
juanandres	42	1	0
jovante	404	1	0
josimar	81	1	0
joshuel	24	1	0
joran	192	1	0
jophiel	6	1	0
johon	16	1	0
johniel	40	1	0
joesiyah	6	1	0
jodan	27	1	0
jociah	6	1	0
jion	17	1	0
jibriel	58	1	0
jeyko	6	1	0
jetton	6	1	0
jesson	85	1	0
jermarcus	354	1	0
jensy	93	0.5806451612903226	0.41935483870967744
jenrry	35	1	0
jefte	127	1	0
jedrik	19	1	0
jebadiah	175	1	0
jcyon	11	1	0
jazziel	63	1	0
jazen	67	1	0
jazavion	24	1	0
jayvonni	24	1	0
jayveion	74	1	0
jaysun	165	1	0
jayk	39	1	0
jayace	6	1	0
javir	11	1	0
jasias	29	1	0
jas	113	0.8849557522123894	0.11504424778761062
jarik	54	1	0
jaquann	114	1	0
jansiel	12	1	0
janier	12	1	0
jamieon	61	1	0
jamicah	95	1	0
jamesryan	23	1	0
jamerion	117	1	0
jamaurion	80	1	0
jalik	222	1	0
jakobee	58	1	0
jakavion	90	1	0
jaiyon	49	1	0
jaimere	70	1	0
jaik	6	1	0
jaideep	66	1	0
jaiceyon	6	1	0
jahquan	280	1	0
jaesun	16	1	0
jaelan	277	0.8592057761732852	0.1407942238267148
jacyion	6	1	0
jacquan	440	1	0
jacolbi	27	1	0
jacody	75	1	0
jacaree	21	1	0
jabri	207	0.9227053140096618	0.07729468599033816
iyaad	11	1	0
ivis	387	0.20930232558139536	0.7906976744186046
ivion	16	1	0
ivann	148	1	0
isahia	122	1	0
isaack	107	1	0
infant	7849	0.5198114409478914	0.48018855905210855
imri	61	0.7704918032786885	0.22950819672131148
idiris	23	1	0
iban	513	1	0
hossain	13	1	0
honorio	219	1	0
hobson	407	1	0
hoang	781	0.9346991037131882	0.06530089628681178
hines	74	1	0
hezekiel	6	1	0
hever	124	1	0
hein	6	1	0
heiden	21	1	0
hawthorn	11	1	0
hawkin	35	1	0
havick	6	1	0
hasten	76	1	0
hason	212	1	0
harvard	592	1	0
harbin	12	1	0
haowen	6	1	0
handsome	56	1	0
hamim	6	1	0
hameed	144	1	0
hajj	6	1	0
haidon	47	1	0
hady	177	0.7796610169491526	0.22033898305084745
haaheo	11	1	0
grisham	23	1	0
gorge	2594	1	0
ghaleb	6	1	0
genuine	17	1	0
garvens	11	1	0
garrin	405	1	0
gabreil	246	0.9105691056910569	0.08943089430894309
finton	34	1	0
ferran	31	0.41935483870967744	0.5806451612903226
fenway	34	1	0
farouq	11	1	0
farooq	62	1	0
faizon	233	1	0
fabiano	67	1	0
ezell	3610	0.8861495844875347	0.11385041551246537
eze	6	1	0
eyosias	31	1	0
evangel	12	1	0
eton	21	1	0
estin	34	1	0
eriksen	6	1	0
eran	642	0.8644859813084113	0.13551401869158877
eragon	63	1	0
enrrique	597	1	0
endre	51	1	0
emmytt	14	1	0
emjay	51	0.45098039215686275	0.5490196078431373
emannuel	61	1	0
elway	17	1	0
elmir	11	1	0
ellsworth	7305	1	0
elkan	24	1	0
elizer	87	1	0
eliazer	85	1	0
elfego	93	1	0
elad	207	1	0
ehaan	17	1	0
edrik	59	1	0
edge	58	1	0
earle	11789	0.975824921537026	0.02417507846297396
dyshawn	287	1	0
dustan	1695	1	0
driggs	6	1	0
draylan	11	1	0
dravon	104	1	0
draeson	18	1	0
doruk	22	1	0
dorsey	6212	0.8684803605924019	0.1315196394075982
dontrey	82	1	0
donevan	169	1	0
donel	721	0.9583911234396671	0.04160887656033287
djay	34	1	0
dionysus	27	1	0
dinh	65	1	0
dhyaan	6	1	0
dezman	154	1	0
devonn	433	0.9468822170900693	0.053117782909930716
devian	273	0.9194139194139194	0.08058608058608059
destery	11	1	0
desten	61	1	0
derico	332	1	0
dequincy	355	1	0
demetrus	655	0.966412213740458	0.03358778625954199
demetrion	92	1	0
demacio	17	1	0
deivin	17	1	0
decarter	6	1	0
deaaron	202	1	0
dazion	39	1	0
daytin	56	1	0
dawaun	219	1	0
davyd	108	1	0
daveyon	228	1	0
dasael	6	1	0
daryen	52	0.7307692307692307	0.2692307692307692
darko	23	1	0
darick	1214	1	0
dantez	27	1	0
daniyel	26	1	0
dandy	105	0.9523809523809523	0.047619047619047616
damorion	39	1	0
dalian	16	1	0
dakhi	6	1	0
daiyan	36	1	0
daichi	195	1	0
daeshon	178	1	0
daemion	120	1	0
dacorian	56	1	0
daaron	237	1	0
cruize	25	1	0
cottrell	144	1	0
corvyn	11	1	0
corday	188	1	0
constantinos	629	1	0
connall	6	1	0
clutch	6	1	0
clete	274	1	0
cieran	6	1	0
cicero	1433	1	0
christoff	49	1	0
chirag	656	1	0
chinedum	59	1	0
cheng	649	0.9414483821263482	0.05855161787365177
cheney	322	0.35403726708074534	0.6459627329192547
chayten	17	1	0
charleson	16	1	0
chaison	30	1	0
ceazar	29	1	0
cayn	12	1	0
cassin	6	1	0
cashous	11	1	0
cashious	16	1	0
cashe	103	0.33980582524271846	0.6601941747572816
cashawn	65	1	0
carvin	709	1	0
carmichael	191	1	0
carlosdaniel	84	1	0
camran	298	0.9395973154362416	0.06040268456375839
caiyden	11	1	0
cailean	85	0.8	0.2
cadell	85	1	0
cace	58	1	0
burley	2337	0.9828840393667094	0.017115960633290545
bulut	6	1	0
bryxton	6	1	0
bron	378	1	0
bristin	18	0.3333333333333333	0.6666666666666666
brilliant	12	1	0
briden	38	1	0
brezlin	11	0.5454545454545454	0.45454545454545453
brenyn	145	0.7448275862068966	0.25517241379310346
brentson	11	1	0
brentin	152	1	0
breno	47	1	0
brenin	155	0.967741935483871	0.03225806451612903
bravo	6	1	0
brandom	289	1	0
braian	179	1	0
braedin	143	1	0
bohen	6	1	0
blaydin	12	1	0
blaiz	32	1	0
bevis	6	1	0
bentyn	28	1	0
benjermin	160	1	0
behruz	14	1	0
behnam	29	1	0
bardia	57	1	0
baler	6	1	0
azimjon	6	1	0
azi	23	1	0
azden	11	1	0
ayveon	6	1	0
axal	6	1	0
avrumy	13	1	0
avid	227	1	0
avash	6	1	0
avanish	59	1	0
aurion	46	0.34782608695652173	0.6521739130434783
atlai	42	1	0
assad	150	1	0
ashtian	57	1	0
ashay	50	0.46	0.54
ashaan	6	1	0
aryaveer	12	1	0
arvid	3067	1	0
artorius	31	1	0
arshaun	35	1	0
arona	21	0.2857142857142857	0.7142857142857143
aro	19	1	0
arnab	27	1	0
ariyeh	6	1	0
arhaam	6	1	0
arch	2422	1	0
antonie	762	0.9724409448818898	0.027559055118110236
anthonny	85	1	0
antario	161	1	0
anisjon	6	1	0
aniruddh	61	1	0
anguel	192	1	0
andri	109	0.9541284403669725	0.045871559633027525
andony	23	1	0
ancel	724	1	0
amoz	17	1	0
amillio	36	1	0
alyster	18	1	0
alperen	6	1	0
alija	110	0.6	0.4
alii	42	0.8571428571428571	0.14285714285714285
alezandro	11	1	0
alekxander	78	1	0
alberth	52	1	0
albeiro	83	1	0
alai	11	0.5454545454545454	0.45454545454545453
ajavion	20	1	0
aiyan	11	1	0
aiiden	40	1	0
aidrick	14	1	0
ahmarion	67	1	0
adriyel	22	1	0
adriyan	32	1	0
adiyan	20	1	0
ademar	6	1	0
adbiel	16	1	0
acamas	6	1	0
abukar	28	1	0
abrahem	41	1	0
abdulrhman	28	1	0
abduallah	27	1	0
abdikarim	21	1	0
aavyn	11	0.5454545454545454	0.45454545454545453
aaraiz	6	1	0
aakarsh	53	1	0
zhyon	60	0.8	0.2
zevulun	7	1	0
zeric	109	1	0
zaveon	246	1	0
zamuel	19	1	0
zaiven	23	1	0
yohaan	37	1	0
yeniel	22	1	0
yeico	12	1	0
yaksh	7	1	0
xadyn	14	1	0
vrishank	77	1	0
vasiliy	67	1	0
valerio	350	1	0
urie	127	1	0
tyrease	207	1	0
tymeer	62	1	0
tyleek	227	1	0
tudor	59	1	0
trystian	167	1	0
tryce	119	1	0
trinten	98	1	0
treshun	126	1	0
treon	242	1	0
tremel	337	1	0
tremain	929	1	0
tomer	406	1	0
timon	432	1	0
thijs	89	1	0
