name	count	percent_male	percent_female
jandy	84	8.333333333333332	91.66666666666666
jacoy	13	100	0
jabarius	7	100	0
israyel	7	100	0
graciano	205	100	0
glade	824	100	0
ger	473	81.3953488372093	18.6046511627907
gelson	7	100	0
franke	67	100	0
eustacio	291	100	0
enosh	12	100	0
elvedin	12	100	0
dvante	201	100	0
duwan	205	100	0
duilio	85	100	0
dimitrious	63	100	0
dhiraj	20	100	0
dhane	12	100	0
devun	69	100	0
derrico	102	100	0
davant	14	100	0
danyael	69	100	0
damajae	7	100	0
daddy	21	100	0
cristain	35	100	0
colyer	19	100	0
cha	290	87.24137931034483	12.758620689655173
cergio	33	100	0
cedarius	89	100	0
camareon	23	100	0
brannock	7	100	0
authur	2192	100	0
artavian	7	100	0
arnett	1373	94.5375091041515	5.462490895848507
anikait	19	100	0
angelous	14	100	0
andrewjacob	12	100	0
amond	63	100	0
adontae	7	100	0
adelaido	221	100	0
yoandi	8	100	0
xazier	46	100	0
trance	36	100	0
tijan	19	100	0
thong	305	100	0
theotis	934	100	0
temar	13	100	0
shikhar	15	100	0
sharad	105	100	0
serkan	13	100	0
rajit	14	100	0
nickolous	44	100	0
nasrallah	8	100	0
michiel	1034	99.5164410058027	0.4835589941972921
makei	22	100	0
letroy	161	100	0
ladanien	8	100	0
kramer	500	98.8	1.2
khemani	8	100	0
keishun	35	100	0
johnedward	62	100	0
jahmali	25	100	0
isiaah	60	100	0
isander	8	100	0
hong	647	30.44822256568779	69.55177743431221
harol	83	100	0
gabrel	29	100	0
evrin	13	100	0
dilin	24	100	0
devontre	166	100	0
cristyan	29	100	0
caziah	57	68.42105263157895	31.57894736842105
terick	50	100	0
shariq	90	100	0
nickalaus	281	100	0
melique	30	100	0
keeven	66	100	0
jabarion	9	100	0
gianpaul	19	100	0
fedrick	67	100	0
dokota	55	100	0
demorion	26	100	0
davidmichael	148	100	0
daiyaan	26	100	0
daekwon	220	100	0
beniamin	33	100	0
tyzjuan	10	100	0
nayquan	76	100	0
markwon	15	100	0
jaqai	21	100	0
alexjandro	49	100	0
xzorion	43	100	0
kaysar	18	100	0
elionaid	11	100	0
delrico	253	100	0
damajah	17	100	0
sunel	14	100	0
ziraili	13	0	100
zinna	22	0	100
ziniah	5	0	100
zikiya	5	0	100
zephania	10	0	100
zarely	5	0	100
zanieya	5	0	100
zaneya	11	0	100
zakhiya	5	0	100
zaimah	5	0	100
yuuka	10	0	100
yosalin	10	0	100
yolonda	3872	0	100
ylani	5	0	100
yesinia	48	0	100
yenci	5	0	100
yelissa	25	0	100
yatana	29	0	100
yariliz	15	0	100
yaretcy	5	0	100
yaretci	5	0	100
yaren	16	0	100
yanabah	5	0	100
yamiyah	5	0	100
yairi	41	0	100
yadeliz	15	0	100
xaviea	5	0	100
xarianna	5	0	100
willasia	5	0	100
wedad	5	0	100
wajeeha	20	0	100
valicia	251	0	100
ushna	15	0	100
ugne	5	0	100
tyshanna	41	0	100
tyrea	101	12.871287128712872	87.12871287128714
tynaisha	20	0	100
tykiara	15	0	100
trenya	15	0	100
trennedy	10	0	100
treniece	185	0	100
traniece	95	0	100
tonee	175	2.857142857142857	97.14285714285714
tolani	15	0	100
tiyanni	5	0	100
ting	88	17.045454545454543	82.95454545454545
timyia	15	0	100
timesha	498	0	100
tiffanny	374	0	100
tiany	5	0	100
thomia	16	0	100
thereza	5	0	100
thana	68	0	100
thaina	26	0	100
tessica	229	0	100
terrianne	227	0	100
tenya	82	0	100
tene	324	0	100
tenasia	79	0	100
tekeira	5	0	100
tekayla	59	0	100
tedra	822	0	100
tearney	11	0	100
tearia	140	0	100
tayshawna	10	0	100
taynia	10	0	100
tasharia	34	0	100
tanell	52	0	100
tanavia	10	0	100
tanaejah	18	0	100
tamayia	5	0	100
tamaiah	5	0	100
taler	73	6.8493150684931505	93.15068493150685
talayasia	5	0	100
talaina	10	0	100
tailer	203	4.926108374384237	95.07389162561576
tahiyah	5	0	100
taahira	54	0	100
syrene	5	0	100
syreeta	1960	0	100
symonne	49	0	100
symarah	5	0	100
sylia	13	0	100
sushmita	19	0	100
surely	10	0	100
sumin	16	0	100
suchita	18	0	100
strawberry	10	0	100
stephana	239	0	100
stefana	67	0	100
starlena	146	0	100
sosha	150	0	100
sonye	11	0	100
sinae	31	0	100
simy	10	0	100
sierre	36	0	100
siboney	80	0	100
siarrah	40	0	100
shylene	35	0	100
shykira	56	0	100
shuchi	5	0	100
shniya	29	0	100
shiyanna	5	0	100
shiyana	10	0	100
shiniya	10	0	100
sherlly	5	0	100
sherli	10	0	100
sherelyn	56	0	100
sheng	381	2.8871391076115485	97.11286089238845
sheili	5	0	100
shawnnessy	11	0	100
shauntay	445	1.348314606741573	98.65168539325843
shasha	209	0	100
sharyia	5	0	100
sharnay	129	0	100
sharna	413	0	100
shardai	293	0	100
sharayu	5	0	100
shaquira	246	0	100
shaquanna	873	0	100
shaolin	67	7.462686567164178	92.53731343283582
shanora	99	0	100
shannya	5	0	100
shanny	24	0	100
shaneece	98	0	100
shamonica	297	0	100
shalisha	353	0	100
shalei	49	0	100
shakoya	96	0	100
shakeena	508	0	100
shakeelah	28	0	100
shainna	137	0	100
seymone	65	0	100
serrena	110	0	100
serennity	5	0	100
serenaty	12	0	100
seraphin	26	80.76923076923077	19.230769230769234
sensi	5	0	100
senaiya	5	0	100
semayah	5	0	100
savona	22	0	100
saudah	16	0	100
satia	68	0	100
sati	17	0	100
sarell	5	0	100
sannai	5	0	100
sannah	10	0	100
saniyia	5	0	100
sanihya	5	0	100
samihah	16	0	100
samana	5	0	100
salomae	5	0	100
saliya	5	0	100
salicia	30	0	100
saleigh	5	0	100
salamasina	17	0	100
sagrario	137	0	100
sadio	5	0	100
sadaya	38	0	100
sabarin	5	0	100
ruhika	5	0	100
rubiana	15	0	100
rreanna	5	0	100
rossmary	5	0	100
roniesha	178	0	100
rodrianna	10	0	100
rithu	5	0	100
rithi	5	0	100
rieleigh	5	0	100
ricquel	134	0	100
rheyanna	5	0	100
revecca	54	0	100
renesha	425	0	100
reggan	5	0	100
reeana	5	0	100
reannen	15	0	100
reaganne	10	0	100
rayonah	5	0	100
rashanna	183	0	100
randalyn	74	0	100
ramina	55	0	100
raichel	46	0	100
quiriat	5	0	100
quanya	5	0	100
quanae	30	0	100
prissila	17	0	100
peregrina	5	0	100
patzy	40	0	100
paili	5	0	100
paigelyn	27	0	100
pa	1343	0.37230081906180196	99.6276991809382
orr	50	90	10
nytasia	22	0	100
nykeira	16	0	100
nyjia	28	0	100
nyiana	5	0	100
nyele	5	0	100
nyajiah	5	0	100
noema	10	0	100
niyat	5	0	100
nixmary	5	0	100
nishitha	17	0	100
nishelle	33	0	100
nishay	10	0	100
nirah	5	0	100
nijayah	11	0	100
niaira	5	0	100
nelsie	120	0	100
neleah	39	0	100
neili	5	0	100
neajah	5	0	100
ndya	16	0	100
nazaya	5	0	100
nayona	5	0	100
nayami	5	0	100
nataysia	28	0	100
natassia	694	0	100
natara	154	0	100
natane	94	0	100
nashara	33	0	100
nalyssa	15	0	100
nakiera	15	0	100
nagwa	10	0	100
nadaleigh	5	0	100
myleisha	5	0	100
mykyla	23	0	100
myanh	5	0	100
myajah	5	0	100
mumtahina	5	0	100
morissa	196	0	100
monsserrat	24	0	100
monaye	65	0	100
monaya	12	0	100
mirsa	35	0	100
mirranda	245	0	100
miriama	5	0	100
mirca	71	0	100
mirabai	16	0	100
minhanh	5	0	100
mikeayla	5	0	100
mikaylen	5	0	100
mikasia	11	0	100
miho	95	0	100
miatta	25	0	100
miarah	5	0	100
mekelle	5	0	100
mehret	5	0	100
mckynze	5	0	100
mckylie	5	0	100
mckylee	19	0	100
marylynne	168	0	100
marixsa	27	0	100
marieanne	127	0	100
mariahna	5	0	100
mariae	5	0	100
maret	45	0	100
maraina	26	0	100
maleri	10	0	100
malenna	5	0	100
malene	164	0	100
makiala	5	0	100
makarah	5	0	100
makali	34	0	100
maica	5	0	100
mahailey	15	0	100
maguadalupe	69	0	100
magena	5	0	100
maemi	5	0	100
mackinzy	20	0	100
mackinzey	10	0	100
mackensy	5	0	100
mabinty	5	0	100
lyubov	26	0	100
lynzy	79	0	100
lynsee	131	0	100
lyandra	31	0	100
lore	1081	0	100
lluliana	26	0	100
llasmin	47	0	100
lizneidy	5	0	100
lizete	48	0	100
lizbhet	24	0	100
lillianrose	5	0	100
liette	5	0	100
lexsie	5	0	100
levity	5	0	100
lenasia	15	0	100
lenai	5	0	100
lehna	5	0	100
leesly	17	0	100
lateefah	617	0	100
latazia	43	0	100
lataria	69	0	100
lastacia	79	0	100
lari	879	4.323094425483505	95.6769055745165
laramee	10	0	100
laraea	5	0	100
lanashia	11	0	100
lamera	5	0	100
lakiaya	5	0	100
laissa	12	0	100
ladavia	86	0	100
ladaijah	45	0	100
kyya	11	0	100
kyrha	5	0	100
kylicia	5	0	100
kuuipo	172	0	100
krystalin	33	0	100
krystah	10	0	100
kristiane	114	0	100
krisna	107	12.149532710280374	87.85046728971963
krisia	17	0	100
koreen	654	0	100
komora	5	0	100
klarysa	15	0	100
kishawna	38	0	100
kirynn	5	0	100
kirtana	10	0	100
kioko	5	0	100
kimberely	2301	0	100
kimauri	5	0	100
kiann	15	0	100
kiali	10	0	100
khushbu	133	0	100
khaylie	5	0	100
khaylah	25	0	100
khaiya	27	0	100
keyundra	64	0	100
keyria	5	0	100
keymiyah	5	0	100
keyiona	10	0	100
ketzalli	5	0	100
kerrianne	523	0	100
keriona	11	0	100
keolani	5	0	100
kenyjah	5	0	100
kennesha	366	0	100
kema	185	0	100
kelsye	112	0	100
kellissa	5	0	100
keimy	5	0	100
kefira	5	0	100
kayshla	57	0	100
kaylalynn	5	0	100
kayannah	5	0	100
katyra	62	0	100
katilin	155	0	100
kathern	3323	0	100
kasinda	30	0	100
karole	947	0	100
karema	62	0	100
karelie	5	0	100
kamyjah	5	0	100
kamrynne	5	0	100
kamiria	5	0	100
kameal	5	0	100
kaltrina	5	0	100
kaliha	10	0	100
kalesia	5	0	100
kaleis	5	0	100
kalandra	201	0	100
kalaijah	5	0	100
kaitelynn	11	0	100
kahleia	5	0	100
kaetlin	120	0	100
kaesha	97	0	100
kadria	5	0	100
jyoti	228	0	100
jynae	10	0	100
jylene	23	0	100
justene	153	0	100
julieza	5	0	100
julessa	10	0	100
juleesa	24	0	100
josylin	5	0	100
jonya	43	0	100
jonice	96	0	100
jomiah	5	0	100
joilyn	5	0	100
johnette	2004	0	100
johnee	50	0	100
johnea	20	0	100
joeline	78	0	100
joelia	10	0	100
joeann	1282	0	100
joannamarie	58	0	100
joane	1195	0	100
jmaya	17	0	100
jilyan	5	0	100
jezika	15	0	100
jessimar	5	0	100
jernae	16	0	100
jeraldi	11	0	100
jennesa	29	0	100
jenitza	24	0	100
jenita	468	0	100
jenibelle	5	0	100
jenesy	5	0	100
jelany	5	0	100
jeaniyah	5	0	100
jayre	12	0	100
jayeda	5	0	100
jayahna	5	0	100
jauna	95	0	100
jatorria	11	0	100
jaskiran	50	0	100
jasimine	382	0	100
jashea	5	0	100
jasana	5	0	100
jarexi	5	0	100
jaretsi	5	0	100
jareny	5	0	100
jaqulyn	72	0	100
jaqueria	12	0	100
jaona	10	0	100
janiza	5	0	100
jancey	10	0	100
jamiesha	121	0	100
jamica	801	0	100
jametria	43	0	100
jamasia	5	0	100
jalis	10	0	100
jahmyia	5	0	100
jahana	10	0	100
jaesha	46	0	100
jadlynn	5	0	100
jadiyah	10	0	100
jacquilyn	342	0	100
jacquelline	17	0	100
jackee	322	0	100
iycess	5	0	100
isoken	5	0	100
ishia	147	0	100
isalei	5	0	100
irisha	80	0	100
infantgirl	11	0	100
immani	18	0	100
ilsi	5	0	100
idaya	5	0	100
hylie	5	0	100
honorae	5	0	100
hollymarie	5	0	100
hiral	89	0	100
hermoine	50	0	100
haylah	5	0	100
hateya	10	0	100
hashley	5	0	100
haseena	10	0	100
hannahrae	5	0	100
haiylee	5	0	100
hada	5	0	100
graceelizabeth	5	0	100
gracean	5	0	100
glynnis	554	0	100
giorgina	26	0	100
gianessa	5	0	100
gessica	200	0	100
gennessy	5	0	100
genese	381	0	100
gavi	11	0	100
gabrylle	5	0	100
gabriellia	71	0	100
gabreille	67	0	100
frantasia	47	0	100
franshesca	73	0	100
francina	1619	0	100
florinda	1847	0	100
flordemaria	5	0	100
fiala	10	0	100
faydra	169	0	100
fatumo	5	0	100
enyia	25	0	100
enyce	18	0	100
endora	109	0	100
emra	16	37.5	62.5
emperess	5	0	100
emman	10	0	100
emilye	39	0	100
elyze	5	0	100
eloiza	42	0	100
ellese	79	0	100
elizamarie	15	0	100
elissar	5	0	100
elexas	16	0	100
ekene	35	54.285714285714285	45.714285714285715
dystiny	59	0	100
dynisha	180	0	100
dreona	10	0	100
donnia	394	0	100
dimitria	239	0	100
dianeli	5	0	100
diamondique	10	0	100
diamani	21	0	100
deztany	5	0	100
deyonce	65	10.76923076923077	89.23076923076924
destenee	105	0	100
destannie	20	0	100
deshara	126	0	100
denese	1588	0	100
denashia	50	0	100
demea	17	70.58823529411765	29.411764705882355
delyssa	17	0	100
deianeira	49	0	100
dede	1608	0	100
deah	191	0	100
dazjah	33	0	100
dayzha	76	0	100
dayshana	5	0	100
daveonna	5	0	100
dashona	34	0	100
dashawnna	20	0	100
daniaya	5	0	100
daneja	30	0	100
dandria	88	0	100
danajha	26	0	100
danaeja	28	0	100
damirah	5	0	100
damesha	281	0	100
dalonna	5	0	100
dalayjah	5	0	100
daizha	170	0	100
dacee	5	0	100
cyrina	42	0	100
crystalin	31	0	100
conchita	1470	0	100
colista	25	0	100
clarinda	1325	0	100
claren	42	40.476190476190474	59.523809523809526
cierria	128	0	100
cidnie	5	0	100
chrystelle	39	0	100
christyonna	10	0	100
christinamarie	163	0	100
chrishae	12	0	100
cherlene	50	0	100
chauntel	497	0	100
charliyah	10	0	100
charlice	25	0	100
charell	135	0	100
chanta	861	0	100
chanlee	5	0	100
chaniece	132	0	100
chamia	48	0	100
chamaya	5	0	100
chalise	222	0	100
chakyra	54	0	100
celleste	11	0	100
cattibrie	10	0	100
catrin	39	0	100
catey	18	0	100
casaya	5	0	100
caroleen	272	0	100
carnesha	143	0	100
carmalita	415	0	100
carlyssia	5	0	100
camera	106	0	100
cambel	5	0	100
calisha	240	0	100
caitilyn	5	0	100
brisseyda	10	0	100
brionnah	35	0	100
breshauna	38	0	100
brenia	16	0	100
brendolyn	107	0	100
breiona	88	0	100
birydiana	5	0	100
bhoomika	5	0	100
bettsy	24	0	100
betsua	23	0	100
bethzaira	5	0	100
bethzabeth	5	0	100
bernasia	5	0	100
bernardina	165	0	100
berline	313	0	100
berenisse	21	0	100
baneza	77	0	100
aziana	35	0	100
azhanae	5	0	100
azareah	5	0	100
ayja	16	0	100
ayannia	10	0	100
auttumn	5	0	100
aumya	5	0	100
aubreona	5	0	100
atiyyah	10	0	100
atasia	22	0	100
ashawni	5	0	100
ashalee	23	0	100
arrissa	20	0	100
armanda	1281	0	100
arisai	12	0	100
anyea	57	0	100
anterria	10	0	100
anonda	45	0	100
annecia	26	0	100
annea	5	0	100
annanya	5	0	100
annalyss	5	0	100
annahy	24	0	100
anhelica	71	0	100
aneshia	377	0	100
aneecia	10	0	100
anaelise	5	0	100
amythyst	5	0	100
amilliyon	5	0	100
amelinda	40	0	100
ameiya	5	0	100
amandarose	15	0	100
alyshea	33	0	100
allinah	5	0	100
allexys	10	0	100
alleson	27	0	100
aliceia	28	0	100
aliceann	29	0	100
alexaundra	10	0	100
alexanna	27	0	100
aleona	5	0	100
alela	5	0	100
aleily	5	0	100
alecsis	5	0	100
akura	11	0	100
akosha	5	0	100
akiylah	5	0	100
aketzalli	5	0	100
ajeya	15	0	100
ajalon	19	36.84210526315789	63.1578947368421
aeryona	5	0	100
aeisha	264	0	100
adryann	5	0	100
adonica	381	0	100
adesola	16	0	100
adalinda	10	0	100
adairis	5	0	100
adaija	34	0	100
abyade	10	0	100
abianna	5	0	100
abey	27	37.03703703703704	62.96296296296296
aallyah	5	0	100
zyairra	6	0	100
zofie	6	0	100
zobia	21	0	100
zarella	6	0	100
zaory	6	0	100
yulma	26	0	100
ysabell	14	0	100
yoshigey	6	0	100
yna	11	0	100
yhadira	6	0	100
yesika	98	0	100
yesenya	22	0	100
yenitza	16	0	100
yazareth	6	0	100
yasmyne	48	0	100
yaricelis	6	0	100
yanesa	11	0	100
yalia	6	0	100
xyomara	6	0	100
vivana	17	0	100
tyneshia	574	0	100
tykiera	63	0	100
tyiesha	699	0	100
tyaisa	26	0	100
trinite	11	0	100
tonna	794	0	100
tkya	11	0	100
tiairra	59	0	100
theodosia	1478	0	100
thalita	16	0	100
tekira	57	0	100
tekia	377	0	100
teila	310	0	100
teauna	128	0	100
teashia	43	0	100
teajah	11	0	100
tatiyanah	11	0	100
tashona	188	0	100
tanyja	6	0	100
tannya	253	0	100
taneja	52	0	100
tammara	2507	0	100
talla	11	0	100
talie	11	0	100
talayeh	67	0	100
tahmya	11	0	100
tabassum	11	0	100
sylina	174	0	100
syleste	12	0	100
swendy	6	0	100
starlina	57	0	100
sirley	35	0	100
sindel	34	0	100
sincerely	6	0	100
sibora	6	0	100
shyleen	30	0	100
shykeria	80	0	100
sheyda	23	0	100
sherrilyn	690	0	100
shealin	27	0	100
shawnti	11	0	100
shanthi	44	0	100
shantaya	140	0	100
shamaiah	6	0	100
senja	11	0	100
secia	6	0	100
scotia	24	0	100
savanaha	30	0	100
sanela	77	0	100
roshani	40	0	100
roselind	385	0	100
rorrie	6	0	100
rodericka	25	0	100
rileah	6	0	100
ricayla	6	0	100
revathi	6	0	100
razaria	6	0	100
ranie	120	0	100
randilyn	96	0	100
ranayah	6	0	100
rakaya	16	0	100
rabiya	21	0	100
princes	81	0	100
presious	43	0	100
perryn	26	76.92307692307693	23.076923076923077
paryss	12	0	100
pakou	148	0	100
paishance	6	0	100
oyuky	59	0	100
oreana	23	0	100
olaya	6	0	100
nyeshia	256	0	100
natalle	21	0	100
narnia	6	0	100
naisa	11	0	100
mykera	11	0	100
morghyn	6	0	100
montavia	53	0	100
mohogany	64	0	100
mireyda	11	0	100
mirakal	6	0	100
minhthu	16	0	100
milasia	11	0	100
mikira	30	0	100
mikinzi	13	0	100
mikahla	82	0	100
merriam	340	0	100
merli	19	0	100
merinda	562	0	100
meleya	6	0	100
megen	682	0	100
mckelvey	6	0	100
maurisha	227	0	100
matalin	50	0	100
maryliz	6	0	100
marlenis	11	0	100
markira	20	0	100
markeshia	408	0	100
marietherese	27	0	100
maricsa	101	0	100
mariadel	150	0	100
manahel	6	0	100
maliza	11	0	100
makaylea	11	0	100
makaira	6	0	100
mahalya	6	0	100
madaliene	6	0	100
mackenze	82	0	100
macartney	6	0	100
lynsay	307	0	100
lyba	34	0	100
lusine	85	0	100
lixy	6	0	100
lexiss	52	0	100
lessley	97	44.329896907216494	55.670103092783506
leshae	94	0	100
leeda	22	0	100
larinda	525	0	100
laneice	82	0	100
lamesha	579	0	100
lamarie	6	0	100
kyajah	6	0	100
kitsia	6	0	100
kindalyn	6	0	100
kidist	16	0	100
khala	281	0	100
keshonna	124	0	100
keshae	39	0	100
kenyona	155	0	100
kelela	6	0	100
kaytlynne	64	0	100
kaylese	6	0	100
kaui	11	0	100
katylin	29	0	100
katreena	289	0	100
kanyjah	6	0	100
kaniesha	259	0	100
kandence	6	0	100
kaleesha	27	0	100
kalajah	6	0	100
kahyla	11	0	100
juhee	21	0	100
jonesha	239	0	100
jolenna	6	0	100
joiya	37	0	100
jlyssa	6	0	100
jkyla	6	0	100
jimiya	11	0	100
jhovana	24	0	100
jewlia	32	0	100
jesel	6	0	100
jemira	6	0	100
jeanell	874	0	100
jazsmin	108	0	100
jazamine	11	0	100
jayanti	6	0	100
jastyn	11	0	100
jasmely	6	0	100
jaselin	6	0	100
jaquoia	11	0	100
jaquayla	107	0	100
jaquavia	47	0	100
janeria	18	0	100
janaira	6	0	100
jamily	6	0	100
jalyssia	11	0	100
jakiyra	6	0	100
jakierra	12	0	100
jahnel	12	0	100
jackquelyn	259	0	100
iyssis	11	0	100
ixcel	20	0	100
irmak	6	0	100
iridian	588	1.1904761904761905	98.80952380952381
inesha	112	0	100
imiya	6	0	100
ilette	6	0	100
ilenne	6	0	100
idahlia	6	0	100
ialiyah	24	0	100
heilly	6	0	100
heavynn	33	0	100
hasly	6	0	100
hannaha	23	0	100
greys	6	0	100
gresa	6	0	100
gracye	32	0	100
gloribel	45	0	100
gennavive	6	0	100
fransisca	406	0	100
fiama	11	0	100
feliza	133	0	100
evenny	6	0	100
eseta	12	0	100
eriyona	11	0	100
enny	12	0	100
emyle	29	0	100
emer	102	24.509803921568626	75.49019607843137
elizaida	6	0	100
eja	45	0	100
dorianne	490	0	100
doralee	510	0	100
deyja	63	0	100
deycy	6	0	100
desyree	32	0	100
dejamarie	6	0	100
deira	73	0	100
debi	3825	0	100
dashara	35	0	100
dalayni	11	0	100
dalajah	6	0	100
dagmara	6	0	100
corneisha	128	0	100
cithlali	6	0	100
ciomara	29	0	100
cinya	6	0	100
cindia	416	0	100
cilia	48	0	100
chellsea	141	0	100
chastidy	542	0	100
charnell	655	0	100
charlissa	110	0	100
chanae	406	0	100
chamira	27	0	100
cenae	6	0	100
ceclia	230	0	100
cecilla	24	0	100
cayci	128	0	100
carri	3454	0	100
carlyse	6	0	100
caresse	338	0	100
caleia	6	0	100
cabria	108	0	100
brisais	6	0	100
brandasia	17	0	100
bogdana	6	0	100
bethzabel	11	0	100
berlinda	960	0	100
bansi	6	0	100
azairah	6	0	100
aynia	11	0	100
ayled	6	0	100
avangelia	6	0	100
aulona	6	0	100
atzhiry	11	0	100
atiyanna	6	0	100
ataya	88	0	100
asmitha	6	0	100
artiana	6	0	100
arteria	38	0	100
armine	150	0	100
armandina	769	0	100
arlethe	22	0	100
arelin	6	0	100
arela	6	0	100
areiona	11	0	100
anyya	6	0	100
anyanka	16	0	100
antanae	36	0	100
anjelyna	6	0	100
anastaisha	11	0	100
anaee	6	0	100
alyxandrea	48	0	100
allisan	34	0	100
alexanne	32	0	100
alejandria	101	0	100
alayjia	6	0	100
ailet	6	0	100
ahkeelah	6	0	100
aglaia	6	0	100
adee	6	0	100
aalycia	25	0	100
zianya	17	0	100
zekiyah	7	0	100
yuriria	34	0	100
yanisse	7	0	100
xiao	71	8.450704225352112	91.54929577464789
vianeth	13	0	100
tyonia	40	0	100
tyese	321	0	100
tommia	38	0	100
tinyah	7	0	100
timani	12	0	100
tijana	69	0	100
tichina	379	0	100
temilade	7	0	100
tatyonna	20	0	100
tanajia	23	0	100
tamaia	35	0	100
taesha	198	0	100
syndel	7	0	100
sumeyye	7	0	100
suban	7	0	100
staysha	92	0	100
sindhuja	29	0	100
shirleen	1791	0	100
shiasia	93	0	100
shekira	159	0	100
shaunta	1230	3.008130081300813	96.9918699186992
shaterra	291	0	100
shamirra	23	0	100
riliegh	7	0	100
riannon	250	0	100
rashonda	1498	0	100
raehanna	7	0	100
qorianka	7	0	100
porcha	865	0	100
omaris	7	0	100
nyiesha	225	0	100
norissa	52	0	100
naudya	12	0	100
nancie	3289	0	100
nakhya	18	0	100
nakaiyah	28	0	100
naairah	18	0	100
mitzie	1671	0	100
mikaylyn	7	0	100
mikara	20	0	100
marsella	152	0	100
marieann	193	0	100
marialys	7	0	100
mariagabriela	7	0	100
mallerie	78	0	100
maleehah	18	0	100
makalie	37	0	100
louren	58	0	100
lexsey	14	0	100
lemaya	7	0	100
lataja	105	0	100
lataisha	273	0	100
lashante	272	0	100
laderricka	46	0	100
kenesha	986	0	100
kele	164	54.268292682926834	45.73170731707317
kateria	242	0	100
kanah	17	0	100
kalesha	271	0	100
kaele	43	0	100
julisha	56	0	100
jonea	120	0	100
joceyln	41	0	100
jesmine	55	0	100
jerina	50	0	100
jenilca	7	0	100
jeanett	1079	0	100
jazsmine	109	0	100
jahonna	7	0	100
jahda	28	0	100
heven	35	0	100
hevan	18	0	100
harmanpreet	13	46.15384615384615	53.84615384615385
gelissa	30	0	100
fadia	70	0	100
esbeidi	20	0	100
emyia	31	0	100
donnella	344	0	100
dnijah	7	0	100
dnae	57	0	100
dijonay	35	0	100
diamondnique	34	0	100
diaja	52	0	100
delisia	115	0	100
deepthi	12	0	100
dazmine	18	0	100
dalet	7	0	100
daeyonna	7	0	100
cynthea	286	0	100
cydne	210	0	100
cierah	107	0	100
chidimma	41	0	100
chayna	192	0	100
cathryne	535	0	100
briunna	115	0	100
brittnay	1619	0	100
briawna	115	0	100
bisleidy	7	0	100
betzabet	29	0	100
behtzy	7	0	100
austeja	7	0	100
attoria	19	0	100
asija	34	0	100
arykah	31	0	100
arlissa	68	0	100
anuradha	127	0	100
antonisha	268	0	100
ankitha	59	0	100
anilu	38	0	100
analeece	7	0	100
alyea	24	0	100
allexus	212	0	100
akeeyla	7	0	100
aji	7	0	100
aeona	7	0	100
adysan	7	0	100
adedoyin	12	0	100
abery	7	0	100
yanderi	13	0	100
vyvy	42	0	100
uniyah	8	0	100
tasiah	19	0	100
takarah	8	0	100
tahia	49	0	100
srinitya	8	0	100
shikira	143	0	100
shamayah	16	0	100
sahian	72	0	100
risako	31	0	100
raechelle	589	0	100
oriona	8	0	100
nahaven	8	0	100
nadean	1365	0	100
mijah	41	0	100
michia	19	0	100
messina	117	0	100
merrissa	177	0	100
mauren	26	0	100
mashyia	15	0	100
lyndia	1103	0	100
lateria	262	0	100
ladaysha	161	0	100
kimie	401	0	100
keymia	8	0	100
keyairra	138	0	100
kemarah	8	0	100
keertana	32	0	100
karlysia	8	0	100
jesyca	84	0	100
jasmynne	37	0	100
jahkira	13	0	100
ivelin	8	0	100
erminia	1494	0	100
destinyrose	14	0	100
deshana	235	0	100
deserea	216	0	100
daiona	40	0	100
chelcy	183	0	100
chavela	120	0	100
breeauna	55	0	100
betzhy	8	0	100
autianna	8	0	100
ambur	495	0	100
alexandera	351	0	100
ahnia	28	0	100
aaliayh	47	0	100
aajaylah	20	0	100
yicel	86	0	100
yanise	31	0	100
takenya	286	0	100
shalamar	317	26.18296529968454	73.81703470031546
shacora	321	0	100
sapir	69	0	100
rheann	55	0	100
nysia	65	0	100
miniyah	9	0	100
madia	199	0	100
lanadia	25	0	100
lacora	139	0	100
kitanna	34	0	100
kaymin	9	0	100
kabreyia	15	0	100
joshelin	14	0	100
johnisha	464	0	100
jnyia	17	0	100
jhenna	43	0	100
issys	42	0	100
fritzi	285	0	100
esparanza	72	0	100
dessire	87	0	100
caitilin	36	0	100
antonasia	17	0	100
aneela	24	0	100
anayanci	20	0	100
almedina	33	0	100
zhania	74	0	100
tymara	64	0	100
shamayia	10	0	100
mikayli	40	0	100
madeira	27	0	100
lataysia	41	0	100
kallysta	53	0	100
julysa	58	0	100
grasiela	297	0	100
dessiree	137	0	100
chinara	71	0	100
ayrika	47	0	100
abihail	29	0	100
takarra	47	0	100
sivana	21	0	100
shanaria	39	0	100
malazia	18	0	100
lindsee	257	0	100
laprecious	208	0	100
jarexy	11	0	100
jakeelah	11	0	100
hannya	33	0	100
ghislane	11	0	100
darnasia	27	0	100
dajanique	204	0	100
maritssa	82	0	100
anasol	12	0	100
ayrica	38	0	100
atyanna	13	0	100
iraima	30	0	100
bethzi	18	0	100
yoshigei	21	0	100
sarela	26	0	100
zyshon	19	100	0
zyare	5	100	0
zionn	5	100	0
zaquavious	5	100	0
zacherie	77	100	0
zacharya	5	100	0
yonny	26	100	0
yonni	11	100	0
yashraj	10	100	0
yashir	5	100	0
yaaseen	13	100	0
xzaivier	5	100	0
xazavier	5	100	0
wyndell	336	100	0
willmer	315	98.09523809523809	1.9047619047619049
wilem	5	100	0
vernal	2157	82.84654612888271	17.153453871117293
